time,current_a,voltage_v,power_kw,anomaly
2020-02-08 17:44:27+00:00,2.57067,241.483,0.6207731036099999,0
2020-02-08 17:44:28+00:00,2.2809,223.023,0.5086931606999999,0
2020-02-08 17:44:29+00:00,2.75914,235.843,0.65072385502,0
2020-02-08 17:44:30+00:00,2.55269,225.957,0.57679817433,0
2020-02-08 17:44:31+00:00,2.72977,227.193,0.62018463561,0
2020-02-08 17:44:32+00:00,1.48607,222.07,0.3300115649,0
2020-02-08 17:44:33+00:00,2.22056,229.509,0.50963850504,0
2020-02-08 17:44:34+00:00,3.17575,248.768,0.7900249759999999,0
2020-02-08 17:44:35+00:00,3.09304,249.393,0.77138252472,0
2020-02-08 17:44:36+00:00,2.29074,221.473,0.50733706002,0
2020-02-08 17:44:37+00:00,0.995948,204.619,0.203789883812,0
2020-02-08 17:44:38+00:00,2.74755,234.506,0.6443169603,0
2020-02-08 17:44:39+00:00,2.6888,224.277,0.6030359975999999,0
2020-02-08 17:44:40+00:00,2.84277,238.225,0.67721888325,0
2020-02-08 17:44:41+00:00,2.82498,234.98,0.6638138004,0
2020-02-08 17:44:42+00:00,2.31743,227.932,0.5282164547599999,0
2020-02-08 17:44:43+00:00,2.16743,229.844,0.49817078091999994,0
2020-02-08 17:44:44+00:00,1.41997,221.254,0.31417404238,0
2020-02-08 17:44:46+00:00,3.25237,244.761,0.79605333357,0
2020-02-08 17:44:47+00:00,3.03151,233.29,0.7072209679,0
2020-02-08 17:44:48+00:00,2.12049,224.814,0.47671583886,0
2020-02-08 17:44:49+00:00,2.13113,222.646,0.47448756997999997,0
2020-02-08 17:44:50+00:00,1.84499,219.571,0.40510629928999997,0
2020-02-08 17:44:51+00:00,2.6338,236.208,0.6221246304,0
2020-02-08 17:44:52+00:00,1.95469,227.921,0.44551489949,0
2020-02-08 17:44:53+00:00,1.92557,228.265,0.43954023605,0
2020-02-08 17:44:54+00:00,2.82814,206.711,0.58460764754,0
2020-02-08 17:44:55+00:00,1.72809,216.419,0.37399150971,0
2020-02-08 17:44:56+00:00,1.44569,213.042,0.30799268898,0
2020-02-08 17:44:57+00:00,2.54027,231.432,0.58789976664,0
2020-02-08 17:44:58+00:00,2.49683,222.893,0.5565259291900001,0
2020-02-08 17:44:59+00:00,2.40543,214.923,0.51698223189,0
2020-02-08 17:45:00+00:00,3.15827,247.753,0.7824708673099999,0
2020-02-08 17:45:01+00:00,2.59489,220.595,0.57241975955,0
2020-02-08 17:45:02+00:00,2.9051,236.992,0.6884854591999999,0
2020-02-08 17:45:03+00:00,2.63862,225.734,0.59562624708,0
2020-02-08 17:45:04+00:00,1.73478,216.42,0.3754410876,0
2020-02-08 17:45:06+00:00,2.86266,235.037,0.6728310184199999,0
2020-02-08 17:45:07+00:00,2.64869,220.807,0.58484929283,0
2020-02-08 17:45:08+00:00,2.81415,219.018,0.6163495047,0
2020-02-08 17:45:09+00:00,2.58012,213.205,0.5500944846,0
2020-02-08 17:45:10+00:00,2.48081,231.337,0.57390314297,0
2020-02-08 17:45:11+00:00,2.50533,214.823,0.53820250659,0
2020-02-08 17:45:12+00:00,2.80362,227.006,0.63643856172,0
2020-02-08 17:45:13+00:00,2.73965,224.169,0.6141446008500001,0
2020-02-08 17:45:14+00:00,2.58753,223.852,0.5792237655600001,0
2020-02-08 17:45:15+00:00,2.77843,241.963,0.67227725809,0
2020-02-08 17:45:16+00:00,2.61564,228.518,0.59772082152,0
2020-02-08 17:45:17+00:00,2.56762,229.697,0.58977461114,0
2020-02-08 17:45:18+00:00,2.76291,226.408,0.62554492728,0
2020-02-08 17:45:19+00:00,3.03958,244.277,0.7424994836599998,0
2020-02-08 17:45:20+00:00,2.67542,208.412,0.55758963304,0
2020-02-08 17:45:21+00:00,2.88294,233.605,0.6734691987,0
2020-02-08 17:45:23+00:00,2.63903,235.778,0.62222521534,0
2020-02-08 17:45:24+00:00,2.63935,234.429,0.61874018115,0
2020-02-08 17:45:25+00:00,2.64663,207.828,0.55004381964,0
2020-02-08 17:45:26+00:00,2.94946,245.231,0.72329902526,0
2020-02-08 17:45:27+00:00,1.66351,234.89,0.3907418639,0
2020-02-08 17:45:28+00:00,2.30713,227.967,0.52594950471,0
2020-02-08 17:45:29+00:00,2.60975,228.669,0.59676892275,0
2020-02-08 17:45:30+00:00,2.76803,228.198,0.6316589099400001,0
2020-02-08 17:45:31+00:00,1.17585,204.732,0.2407341222,0
2020-02-08 17:45:32+00:00,1.2097,209.394,0.2533039218,0
2020-02-08 17:45:33+00:00,2.05635,227.44,0.46769624400000004,0
2020-02-08 17:45:34+00:00,2.20275,221.049,0.48691568475,0
2020-02-08 17:45:35+00:00,2.52407,231.184,0.58352459888,0
2020-02-08 17:45:36+00:00,2.68858,232.059,0.62390918622,0
2020-02-08 17:45:37+00:00,2.60828,223.433,0.58277582524,0
2020-02-08 17:45:38+00:00,3.18804,236.321,0.7534008008399999,0
2020-02-08 17:45:39+00:00,2.66015,214.002,0.5692774203000001,0
2020-02-08 17:45:40+00:00,2.76188,233.443,0.64474155284,0
2020-02-08 17:45:42+00:00,2.01986,234.33,0.47331379380000005,0
2020-02-08 17:45:43+00:00,1.93681,230.969,0.44734306889,0
2020-02-08 17:45:44+00:00,2.57345,218.666,0.5627260177,0
2020-02-08 17:45:45+00:00,3.08066,245.809,0.75725395394,0
2020-02-08 17:45:46+00:00,1.84773,223.198,0.41240964054000007,0
2020-02-08 17:45:47+00:00,2.77805,232.943,0.64712730115,0
2020-02-08 17:45:48+00:00,2.8026,239.421,0.6710012945999999,0
2020-02-08 17:45:49+00:00,2.54378,218.805,0.5565917829,0
2020-02-08 17:45:50+00:00,2.9067,243.39,0.7074617129999999,0
2020-02-08 17:45:51+00:00,2.51896,203.541,0.5127116373599999,0
2020-02-08 17:45:52+00:00,3.12117,240.436,0.7504416301200001,0
2020-02-08 17:45:53+00:00,3.18919,250.297,0.79824468943,0
2020-02-08 17:45:54+00:00,2.96993,203.829,0.6053578619700001,0
2020-02-08 17:45:55+00:00,2.73646,228.348,0.6248651680800001,0
2020-02-08 17:45:56+00:00,2.56384,218.427,0.56001187968,0
2020-02-08 17:45:57+00:00,2.74724,228.489,0.6277141203600001,0
2020-02-08 17:45:59+00:00,0.91431,205.138,0.18755972478,0
2020-02-08 17:46:00+00:00,2.51873,228.015,0.57430822095,0
2020-02-08 17:46:01+00:00,2.43845,226.588,0.5525235086,0
2020-02-08 17:46:02+00:00,1.52635,219.129,0.33446754915000004,0
2020-02-08 17:46:03+00:00,2.33141,233.388,0.54412311708,0
2020-02-08 17:46:04+00:00,2.56374,232.841,0.5969437853400001,0
2020-02-08 17:46:05+00:00,2.15198,227.618,0.48982938364,0
2020-02-08 17:46:06+00:00,2.90794,245.146,0.71286985924,0
2020-02-08 17:46:07+00:00,1.90271,217.005,0.41289758355,0
2020-02-08 17:46:08+00:00,1.39713,216.941,0.30309477933,0
2020-02-08 17:46:09+00:00,1.80029,226.235,0.40728860815,0
2020-02-08 17:46:10+00:00,1.44482,204.147,0.29495566854,0
2020-02-08 17:46:11+00:00,2.72304,231.195,0.6295532328000001,0
2020-02-08 17:46:12+00:00,1.49934,220.496,0.33059847264000003,0
2020-02-08 17:46:13+00:00,1.82496,232.829,0.42490361184,0
2020-02-08 17:46:14+00:00,2.08742,228.951,0.47791689641999996,0
2020-02-08 17:46:15+00:00,2.25859,220.063,0.49703209116999997,0
2020-02-08 17:46:17+00:00,1.82615,218.424,0.3988749876,0
2020-02-08 17:46:18+00:00,2.1485,247.104,0.530902944,0
2020-02-08 17:46:19+00:00,1.07937,210.866,0.22760243442,0
2020-02-08 17:46:20+00:00,2.91679,228.074,0.6652439624600001,0
2020-02-08 17:46:21+00:00,2.44269,230.884,0.5639780379599999,0
2020-02-08 17:46:22+00:00,2.8959,235.059,0.6807073581,0
2020-02-08 17:46:23+00:00,2.29976,217.313,0.49976774488,0
2020-02-08 17:46:24+00:00,2.68615,226.798,0.6092134477,0
2020-02-08 17:46:25+00:00,2.57951,213.712,0.55127224112,0
2020-02-08 17:46:26+00:00,2.71491,218.933,0.5943833910299999,0
2020-02-08 17:46:27+00:00,2.58712,225.535,0.5834861092,0
2020-02-08 17:46:28+00:00,2.59885,228.733,0.59444275705,0
2020-02-08 17:46:29+00:00,2.96032,233.201,0.6903495843199999,0
2020-02-08 17:46:30+00:00,3.12479,232.999,0.72807294521,0
2020-02-08 17:46:31+00:00,2.562,235.794,0.6041042280000001,0
2020-02-08 17:46:32+00:00,1.16599,207.556,0.24200822044000003,0
2020-02-08 17:46:33+00:00,2.15854,226.943,0.48986554322000003,0
2020-02-08 17:46:34+00:00,3.06838,249.5,0.76556081,0
2020-02-08 17:46:35+00:00,1.35727,209.76,0.2847009552,0
2020-02-08 17:46:36+00:00,2.76269,221.438,0.6117645482199999,0
2020-02-08 17:46:37+00:00,2.6725,224.134,0.598998115,0
2020-02-08 17:46:38+00:00,2.81717,229.047,0.64526433699,0
2020-02-08 17:46:40+00:00,2.92747,243.264,0.71214806208,0
2020-02-08 17:46:41+00:00,2.48345,221.189,0.54931182205,0
2020-02-08 17:46:42+00:00,1.9506,227.092,0.44296565520000003,0
2020-02-08 17:46:43+00:00,2.12824,216.463,0.46068521511999994,0
2020-02-08 17:46:44+00:00,1.97252,217.834,0.42968192168,0
2020-02-08 17:46:45+00:00,3.16235,238.59,0.7545050865,0
2020-02-08 17:46:46+00:00,2.08986,225.732,0.47174827752,0
2020-02-08 17:46:47+00:00,2.30008,216.273,0.49744520183999996,0
2020-02-08 17:46:48+00:00,2.57956,230.095,0.5935438581999999,0
2020-02-08 17:46:49+00:00,1.79606,220.858,0.39667421948000003,0
2020-02-08 17:46:50+00:00,3.152,248.868,0.784431936,0
2020-02-08 17:46:51+00:00,2.73101,219.468,0.5993693026799999,0
2020-02-08 17:46:52+00:00,1.77407,226.973,0.40266599011000004,0
2020-02-08 17:46:53+00:00,2.72344,232.372,0.63285119968,0
2020-02-08 17:46:54+00:00,2.98295,236.732,0.7061597194000001,0
2020-02-08 17:46:55+00:00,2.86187,224.209,0.64165701083,0
2020-02-08 17:46:56+00:00,1.15291,217.711,0.25100118901000007,0
2020-02-08 17:46:57+00:00,1.31658,217.497,0.28635220026,0
2020-02-08 17:46:58+00:00,2.90322,234.779,0.68161508838,0
2020-02-08 17:46:59+00:00,2.68767,236.975,0.63691059825,0
2020-02-08 17:47:00+00:00,2.34519,226.076,0.5301911744400001,0
2020-02-08 17:47:01+00:00,2.67648,212.549,0.5688831475200001,0
2020-02-08 17:47:03+00:00,2.50219,215.503,0.53922945157,0
2020-02-08 17:47:04+00:00,2.63995,229.593,0.6061140403499998,0
2020-02-08 17:47:05+00:00,2.29507,225.776,0.51817172432,0
2020-02-08 17:47:06+00:00,2.11771,223.922,0.47420185862,0
2020-02-08 17:47:07+00:00,2.27833,233.41,0.5317850053,0
2020-02-08 17:47:08+00:00,2.02205,209.429,0.42347590945,0
2020-02-08 17:47:09+00:00,2.53339,223.996,0.56746922644,0
2020-02-08 17:47:10+00:00,1.92724,227.264,0.43799227136,0
2020-02-08 17:47:11+00:00,2.61201,226.322,0.59115532722,0
2020-02-08 17:47:12+00:00,2.61799,225.935,0.59149557065,0
2020-02-08 17:47:13+00:00,1.88387,230.157,0.43358586759,0
2020-02-08 17:47:14+00:00,2.72579,235.798,0.6427358304199999,0
2020-02-08 17:47:15+00:00,2.04216,236.322,0.48260733552,0
2020-02-08 17:47:16+00:00,3.10246,244.637,0.7589765070200001,0
2020-02-08 17:47:17+00:00,1.98633,236.094,0.46896059502,0
2020-02-08 17:47:18+00:00,1.92621,210.522,0.40550958162,0
2020-02-08 17:47:44+00:00,2.44922,221.398,0.54225240956,0
2020-02-08 17:47:45+00:00,2.42722,231.262,0.56132375164,0
2020-02-08 17:47:46+00:00,2.83722,231.493,0.65679656946,0
2020-02-08 17:47:47+00:00,2.59973,228.925,0.5951431902500001,0
2020-02-08 17:47:48+00:00,1.97529,215.893,0.42645128397000004,0
2020-02-08 17:47:49+00:00,1.06004,210.982,0.22364935928000002,0
2020-02-08 17:47:50+00:00,3.06193,234.567,0.71822773431,0
2020-02-08 17:47:51+00:00,2.20795,228.57,0.5046711315,0
2020-02-08 17:47:52+00:00,2.17852,217.236,0.47325297071999994,0
2020-02-08 17:47:53+00:00,2.68274,227.83,0.6112086541999999,0
2020-02-08 17:47:54+00:00,2.98828,236.575,0.7069523409999999,0
2020-02-08 17:47:55+00:00,2.57854,236.08,0.6087417232,0
2020-02-08 17:47:56+00:00,2.59035,218.405,0.5657453917499999,0
2020-02-08 17:47:57+00:00,2.05477,210.556,0.43264415212,0
2020-02-08 17:47:58+00:00,2.85405,210.91,0.6019476855,0
2020-02-08 17:47:59+00:00,3.06725,236.746,0.7261591685000001,0
2020-02-08 17:48:01+00:00,2.40502,233.125,0.5606702874999999,0
2020-02-08 17:48:02+00:00,2.89445,212.896,0.6162168271999999,0
2020-02-08 17:48:03+00:00,3.01553,243.415,0.73402523495,0
2020-02-08 17:48:04+00:00,2.87605,205.726,0.5916782623,0
2020-02-08 17:48:05+00:00,2.20654,220.691,0.48696351914,0
2020-02-08 17:48:06+00:00,3.08983,233.313,0.72089750679,0
2020-02-08 17:48:07+00:00,2.81168,216.258,0.6080482934400001,0
2020-02-08 17:48:08+00:00,2.83165,229.122,0.6487933113000001,0
2020-02-08 17:48:09+00:00,2.97397,227.597,0.67686665009,0
2020-02-08 17:48:10+00:00,2.85531,239.145,0.68283310995,0
2020-02-08 17:48:11+00:00,2.69837,228.889,0.6176272109300001,0
2020-02-08 17:48:12+00:00,2.9839,248.242,0.7407293038,0
2020-02-08 17:48:13+00:00,2.33134,220.04,0.5129880536,0
2020-02-08 17:48:14+00:00,3.04515,240.157,0.73131408855,0
2020-02-08 17:48:15+00:00,2.5474,220.531,0.5617806694,0
2020-02-08 17:48:16+00:00,3.1165,248.017,0.7729449804999999,0
2020-02-08 17:48:17+00:00,2.71924,231.973,0.6307902605200001,0
2020-02-08 17:48:19+00:00,2.85555,235.513,0.6725191471499999,0
2020-02-08 17:48:20+00:00,3.13331,227.592,0.7131162895200001,0
2020-02-08 17:48:21+00:00,2.58297,222.311,0.57422264367,0
2020-02-08 17:48:22+00:00,2.93624,237.261,0.69665523864,0
2020-02-08 17:48:23+00:00,2.78965,227.963,0.63593698295,0
2020-02-08 17:48:24+00:00,2.9626,218.178,0.6463741428,0
2020-02-08 17:48:25+00:00,3.0747,238.607,0.7336449429,0
2020-02-08 17:48:26+00:00,3.01595,224.413,0.6768183873500001,0
2020-02-08 17:48:27+00:00,2.52261,224.347,0.5659399856699999,0
2020-02-08 17:48:28+00:00,3.01347,222.851,0.6715548029699999,0
2020-02-08 17:48:29+00:00,2.51762,217.349,0.54720218938,0
2020-02-08 17:48:30+00:00,2.81791,223.333,0.6293322940299999,0
2020-02-08 17:48:31+00:00,2.26988,220.561,0.5006470026800001,0
2020-02-08 17:48:32+00:00,2.82153,228.745,0.64541087985,0
2020-02-08 17:48:33+00:00,2.96191,231.425,0.68546002175,0
2020-02-08 17:48:34+00:00,2.53789,228.032,0.5787201324800001,0
2020-02-08 17:48:35+00:00,2.75609,232.729,0.64142206961,0
2020-02-08 17:48:36+00:00,2.68769,227.167,0.61055447423,0
2020-02-08 17:48:37+00:00,3.10706,238.13,0.7398841978,0
2020-02-08 17:48:38+00:00,2.70527,249.775,0.6757088142500001,0
2020-02-08 17:48:39+00:00,2.24085,225.761,0.50589653685,0
2020-02-08 17:48:41+00:00,2.60202,210.372,0.54739215144,0
2020-02-08 17:48:42+00:00,2.79647,233.591,0.65323022377,0
2020-02-08 17:48:43+00:00,2.53252,228.361,0.5783287997199998,0
2020-02-08 17:48:44+00:00,2.28961,220.335,0.50448121935,0
2020-02-08 17:48:45+00:00,1.94595,224.684,0.4372238298,0
2020-02-08 17:48:46+00:00,2.75236,232.546,0.64005030856,0
2020-02-08 17:48:47+00:00,2.89293,250.282,0.72404830626,0
2020-02-08 17:48:48+00:00,2.67936,238.618,0.63934352448,0
2020-02-08 17:48:49+00:00,2.60691,227.704,0.5936038346400001,0
2020-02-08 17:48:50+00:00,2.69097,245.817,0.6614861724900001,0
2020-02-08 17:48:51+00:00,2.80255,207.076,0.5803408438000001,0
2020-02-08 17:48:52+00:00,2.78994,224.609,0.62664563346,0
2020-02-08 17:48:53+00:00,2.11259,224.973,0.47527571007,0
2020-02-08 17:48:54+00:00,2.75307,226.31,0.6230472717,0
2020-02-08 17:48:55+00:00,1.96527,204.445,0.40178962515,0
2020-02-08 17:48:56+00:00,1.99365,227.556,0.45366701940000004,0
2020-02-08 17:48:57+00:00,2.67003,227.039,0.60620094117,0
2020-02-08 17:48:58+00:00,1.46943,201.474,0.29605193982,0
2020-02-08 17:48:59+00:00,1.84466,225.626,0.41620325716,0
2020-02-08 17:49:01+00:00,2.70336,231.016,0.62451941376,0
2020-02-08 17:49:02+00:00,2.62222,230.876,0.60540766472,0
2020-02-08 17:49:03+00:00,2.84934,226.0,0.6439508400000001,0
2020-02-08 17:49:04+00:00,2.79809,227.888,0.6376511339200001,0
2020-02-08 17:49:05+00:00,3.10187,247.396,0.7673902305199999,0
2020-02-08 17:49:06+00:00,2.85101,222.258,0.63365978058,0
2020-02-08 17:49:07+00:00,2.02395,212.974,0.4310487273,0
2020-02-08 17:49:08+00:00,2.56203,233.732,0.5988283959599999,0
2020-02-08 17:49:09+00:00,2.58191,221.022,0.57065891202,0
2020-02-08 17:49:10+00:00,2.09811,230.299,0.48319263489000003,0
2020-02-08 17:49:11+00:00,2.35583,246.803,0.58142591149,0
2020-02-08 17:49:12+00:00,2.72381,230.545,0.6279607764499999,0
2020-02-08 17:49:13+00:00,2.4963,222.551,0.5555540613000001,0
2020-02-08 17:49:14+00:00,3.0481,247.214,0.7535329933999999,0
2020-02-08 17:49:15+00:00,2.38525,228.066,0.5439944265000001,0
2020-02-08 17:49:16+00:00,2.83678,231.422,0.65649330116,0
2020-02-08 17:49:17+00:00,2.46963,229.047,0.56566134261,0
2020-02-08 17:49:18+00:00,2.15902,248.079,0.53560752258,0
2020-02-08 17:49:20+00:00,2.558,229.788,0.587797704,0
2020-02-08 17:49:21+00:00,2.70252,225.991,0.61074519732,0
2020-02-08 17:49:22+00:00,2.76522,226.64,0.6267094607999999,0
2020-02-08 17:49:23+00:00,2.06441,226.178,0.46692412497999997,0
2020-02-08 17:49:24+00:00,2.12511,237.015,0.5036829466499999,0
2020-02-08 17:49:25+00:00,1.95051,216.078,0.42146229978000005,0
2020-02-08 17:49:26+00:00,2.92262,223.833,0.65417880246,0
2020-02-08 17:49:27+00:00,2.76509,231.189,0.63925839201,0
2020-02-08 17:49:28+00:00,2.73302,226.019,0.6177144473799999,0
2020-02-08 17:49:29+00:00,2.38815,231.693,0.5533176379500001,0
2020-02-08 17:49:30+00:00,2.65716,216.822,0.57613074552,0
2020-02-08 17:49:31+00:00,2.8549,247.262,0.7059082838,0
2020-02-08 17:49:32+00:00,2.90531,249.931,0.72612703361,0
2020-02-08 17:49:33+00:00,2.25763,213.986,0.48310121317999993,0
2020-02-08 17:49:34+00:00,1.03449,202.709,0.20970043341,0
2020-02-08 17:49:35+00:00,2.64534,234.946,0.62151205164,0
2020-02-08 17:49:36+00:00,1.09019,203.363,0.22170430896999999,0
2020-02-08 17:49:37+00:00,3.1119,239.214,0.7444100466,0
2020-02-08 17:49:39+00:00,3.10833,246.713,0.76686541929,0
2020-02-08 17:49:40+00:00,2.14547,240.82,0.5166720854,0
2020-02-08 17:49:41+00:00,1.8896,231.132,0.43674702719999997,0
2020-02-08 17:49:42+00:00,2.77613,222.446,0.61753901398,0
2020-02-08 17:49:43+00:00,2.82116,211.682,0.5971887911199999,0
2020-02-08 17:49:44+00:00,2.81491,239.456,0.6740470889599999,0
2020-02-08 17:49:45+00:00,2.67557,207.642,0.55556070594,0
2020-02-08 17:49:46+00:00,2.69027,238.127,0.6406259242900001,0
2020-02-08 17:49:47+00:00,2.84787,232.18,0.6612184566,0
2020-02-08 17:49:48+00:00,1.91388,202.985,0.38848893180000005,0
2020-02-08 17:49:49+00:00,2.31414,215.25,0.49811863500000003,0
2020-02-08 17:49:50+00:00,2.35273,228.155,0.53678711315,0
2020-02-08 17:49:51+00:00,2.23271,220.993,0.49341328103,0
2020-02-08 17:49:53+00:00,3.02093,238.599,0.72079087707,0
2020-02-08 17:49:54+00:00,2.35443,227.238,0.53501596434,0
2020-02-08 17:49:55+00:00,2.22466,209.424,0.46589719584000006,0
2020-02-08 17:49:56+00:00,2.59119,229.871,0.5956394364900001,0
2020-02-08 17:49:57+00:00,2.35562,206.133,0.48557101746000003,0
2020-02-08 17:49:58+00:00,2.63652,224.414,0.5916719992799999,0
2020-02-08 17:49:59+00:00,1.82135,203.148,0.37000360979999997,0
2020-02-08 17:50:00+00:00,2.66908,227.409,0.60697281372,0
2020-02-08 17:50:01+00:00,2.70403,223.817,0.60520788251,0
2020-02-08 17:50:02+00:00,2.6723,227.638,0.6083170274,0
2020-02-08 17:50:03+00:00,2.5648,222.516,0.5707090368,0
2020-02-08 17:50:04+00:00,1.51155,215.623,0.32592494564999996,0
2020-02-08 17:50:05+00:00,2.08361,232.286,0.48399343246000004,0
2020-02-08 17:50:06+00:00,2.64765,235.623,0.62384723595,0
2020-02-08 17:50:07+00:00,2.7733,225.825,0.6262804725,0
2020-02-08 17:50:08+00:00,1.71289,220.588,0.37784297932,0
2020-02-08 17:50:09+00:00,1.88356,228.56,0.4305064736,0
2020-02-08 17:50:10+00:00,2.69341,247.62,0.6669421842000001,0
2020-02-08 17:50:11+00:00,2.84381,228.098,0.64866737338,0
2020-02-08 17:50:13+00:00,2.06982,220.099,0.45556531217999996,0
2020-02-08 17:50:14+00:00,2.00462,227.115,0.45527927130000007,0
2020-02-08 17:50:15+00:00,2.69523,231.498,0.62394035454,0
2020-02-08 17:50:16+00:00,1.94923,219.228,0.42732579444,0
2020-02-08 17:50:17+00:00,2.93267,229.986,0.67447304262,0
2020-02-08 17:50:18+00:00,1.76786,219.239,0.38758385854,0
2020-02-08 17:50:19+00:00,1.95233,218.438,0.42646306053999994,0
2020-02-08 17:50:20+00:00,2.089,207.329,0.433110281,0
2020-02-08 17:50:21+00:00,2.14572,232.27,0.4983863844,0
2020-02-08 17:50:22+00:00,2.67987,235.276,0.6305090941200001,0
2020-02-08 17:50:23+00:00,2.42767,248.761,0.60390961687,0
2020-02-08 17:50:24+00:00,2.68542,227.05,0.6097246110000001,0
2020-02-08 17:50:25+00:00,2.2316,224.885,0.501853366,0
2020-02-08 17:50:26+00:00,2.05694,210.282,0.43253745708,0
2020-02-08 17:50:27+00:00,2.33142,234.096,0.54577609632,0
2020-02-08 17:50:28+00:00,2.46252,206.821,0.50930084892,0
2020-02-08 17:50:29+00:00,2.00957,219.717,0.44153669169000004,0
2020-02-08 17:50:30+00:00,2.66058,227.839,0.60618388662,0
2020-02-08 17:50:31+00:00,2.2526,230.472,0.5191612272000001,0
2020-02-08 17:50:32+00:00,2.19787,227.19,0.49933408529999995,0
2020-02-08 17:50:33+00:00,1.93811,210.628,0.40822023307999994,0
2020-02-08 17:50:34+00:00,2.16135,219.633,0.47470378455,0
2020-02-08 17:50:36+00:00,2.63734,249.981,0.65928489054,0
2020-02-08 17:50:37+00:00,2.6603,228.028,0.6066228884,0
2020-02-08 17:50:38+00:00,2.75437,224.33,0.6178878221000002,0
2020-02-08 17:50:39+00:00,2.5335,228.213,0.5781776354999999,0
2020-02-08 17:50:40+00:00,2.36892,221.708,0.52520851536,0
2020-02-08 17:50:41+00:00,2.38641,228.815,0.54604640415,0
2020-02-08 17:50:42+00:00,3.03099,236.445,0.71666243055,0
2020-02-08 17:50:43+00:00,2.46095,228.585,0.56253625575,0
2020-02-08 17:50:44+00:00,2.74619,227.744,0.62542829536,0
2020-02-08 17:50:45+00:00,2.54223,231.254,0.58790085642,0
2020-02-08 17:50:46+00:00,3.05092,247.182,0.7541325074399999,0
2020-02-08 17:50:47+00:00,2.09859,214.223,0.4495662455700001,0
2020-02-08 17:50:48+00:00,2.51094,224.014,0.5624857131600001,0
2020-02-08 17:50:49+00:00,2.76078,225.503,0.6225641723399999,0
2020-02-08 17:50:50+00:00,2.52625,230.302,0.5818004274999999,0
2020-02-08 17:50:51+00:00,1.97001,216.276,0.42606588276,0
2020-02-08 17:50:52+00:00,1.98244,219.072,0.43429709567999997,0
2020-02-08 17:50:53+00:00,2.97021,210.906,0.62643511026,0
2020-02-08 17:50:54+00:00,2.43929,238.105,0.58080714545,0
2020-02-08 17:50:56+00:00,2.25252,202.889,0.45701153028,0
2020-02-08 17:50:57+00:00,2.51596,225.601,0.56760309196,0
2020-02-08 17:50:58+00:00,2.31997,222.553,0.51631628341,0
2020-02-08 17:50:59+00:00,2.54687,240.336,0.61210454832,0
2020-02-08 17:51:00+00:00,2.50327,247.531,0.6196369263700001,0
2020-02-08 17:51:01+00:00,2.10088,220.5,0.46324404,0
2020-02-08 17:51:02+00:00,2.21839,212.094,0.47050720865999995,0
2020-02-08 17:51:03+00:00,2.13793,222.094,0.47482142541999994,0
2020-02-08 17:51:04+00:00,1.02346,204.628,0.20942857288,0
2020-02-08 17:51:05+00:00,2.34644,226.939,0.53249874716,0
2020-02-08 17:51:06+00:00,2.74463,227.471,0.6243237307299999,0
2020-02-08 17:51:07+00:00,2.65432,222.133,0.58961206456,0
2020-02-08 17:51:08+00:00,2.6782,221.036,0.5919786152000001,0
2020-02-08 17:51:09+00:00,2.40949,223.955,0.53961733295,0
2020-02-08 17:51:10+00:00,0.996839,211.464,0.21079556229600002,0
2020-02-08 17:51:11+00:00,2.63026,226.662,0.59617999212,0
2020-02-08 17:51:12+00:00,2.30268,221.917,0.51100383756,0
2020-02-08 17:51:13+00:00,2.69771,249.238,0.67237184498,0
2020-02-08 17:51:14+00:00,2.79279,233.404,0.65184835716,0
2020-02-08 17:51:16+00:00,2.39611,229.872,0.55079859792,0
2020-02-08 17:51:17+00:00,2.62068,225.422,0.5907589269600001,0
2020-02-08 17:51:18+00:00,3.01236,233.069,0.7020877328399999,0
2020-02-08 17:51:19+00:00,2.64449,223.581,0.5912577186899999,0
2020-02-08 17:51:20+00:00,2.68004,228.57,0.6125767428,0
2020-02-08 17:51:21+00:00,2.19647,230.238,0.50571085986,0
2020-02-08 17:51:22+00:00,2.92571,220.314,0.6445748729399999,0
2020-02-08 17:51:23+00:00,2.75452,227.493,0.6266340183599999,0
2020-02-08 17:51:24+00:00,3.17341,235.683,0.74791878903,0
2020-02-08 17:51:25+00:00,3.03703,243.527,0.73959880481,0
2020-02-08 17:51:26+00:00,3.17298,245.974,0.78047058252,0
2020-02-08 17:51:27+00:00,2.71021,221.014,0.59899435294,0
2020-02-08 17:51:28+00:00,1.93152,220.958,0.42678479616,0
2020-02-08 17:51:29+00:00,2.9923,241.39,0.722311297,0
2020-02-08 17:51:30+00:00,2.69544,229.117,0.61757112648,0
2020-02-08 17:51:31+00:00,2.85542,224.045,0.6397425739,0
2020-02-08 17:51:32+00:00,2.54826,225.839,0.57549649014,0
2020-02-08 17:51:33+00:00,2.75674,236.025,0.6506595585000001,0
2020-02-08 17:51:35+00:00,2.76708,230.772,0.63856458576,0
2020-02-08 17:51:36+00:00,2.88551,240.892,0.69509627492,0
2020-02-08 17:51:37+00:00,2.69809,224.583,0.6059451464700001,0
2020-02-08 17:51:38+00:00,2.00045,229.35,0.4588032074999999,0
2020-02-08 17:51:39+00:00,1.80923,219.97,0.39797632310000003,0
2020-02-08 17:51:40+00:00,2.76171,225.65,0.6231798615,0
2020-02-08 17:51:41+00:00,2.44078,232.554,0.56761315212,0
2020-02-08 17:51:42+00:00,2.47876,230.038,0.5702089928799999,0
